0 1 2
7 21 69
7 22 23
7 22 25
7 22 26
7 22 29
7 22 31
7 22 33
7 22 34
7 22 35
7 22 36
7 22 37
7 22 38
7 22 39
7 22 40
7 22 41
7 22 44
7 22 46
7 22 48
7 22 50
7 22 51
7 22 53
7 22 55
7 22 57
7 22 59
7 22 61
7 22 63
7 22 66
7 22 68
7 22 69
7 22 72
7 22 74
7 22 76
7 22 78
7 23 25
7 23 26
7 23 29
7 23 31
7 23 33
7 23 34
7 23 35
7 23 36
7 23 37
7 23 38
7 23 39
7 23 40
7 23 41
7 23 44
7 23 46
7 23 48
7 23 50
7 23 51
7 23 53
7 23 55
7 23 57
7 23 59
7 23 61
7 23 63
7 23 66
7 23 68
7 23 69
7 23 72
7 23 74
7 23 76
7 23 78
7 25 26
7 25 33
7 25 34
7 25 35
7 25 36
7 25 37
7 25 38
7 25 39
7 25 40
7 25 41
7 25 50
7 25 51
7 25 53
7 25 63
7 25 68
7 25 69
7 26 29
7 26 31
7 26 33
7 26 34
7 26 35
7 26 36
7 26 37
7 26 38
7 26 39
7 26 40
7 26 41
7 26 44
7 26 46
7 26 48
7 26 50
7 26 51
7 26 53
7 26 55
7 26 57
7 26 59
7 26 61
7 26 63
7 26 66
7 26 68
7 26 69
7 26 72
7 26 74
7 26 76
7 26 78
7 29 33
7 29 34
7 29 41
7 31 33
7 31 34
7 31 41
7 33 34
7 33 35
7 33 36
7 33 37
7 33 38
7 33 39
7 33 40
7 33 41
7 33 44
7 33 46
7 33 48
7 33 50
7 33 51
7 33 53
7 33 55
7 33 57
7 33 59
7 33 61
7 33 63
7 33 66
7 33 68
7 33 69
7 33 72
7 33 74
7 33 76
7 33 78
7 34 35
7 34 36
7 34 37
7 34 38
7 34 39
7 34 40
7 34 41
7 34 44
7 34 46
7 34 48
7 34 50
7 34 51
7 34 53
7 34 55
7 34 57
7 34 59
7 34 61
7 34 63
7 34 66
7 34 68
7 34 69
7 34 72
7 34 74
7 34 76
7 34 78
7 35 36
7 35 38
7 35 39
7 35 40
7 35 41
7 35 50
7 35 51
7 35 53
7 35 63
7 35 69
7 36 38
7 36 39
7 36 40
7 36 41
7 36 50
7 36 51
7 36 53
7 36 63
7 36 69
7 36 76
7 37 41
7 37 53
7 37 69
7 38 39
7 38 41
7 38 50
7 38 51
7 38 53
7 38 68
7 38 69
7 39 41
7 39 46
7 39 50
7 39 51
7 39 53
7 39 63
7 39 69
7 40 41
7 40 51
7 40 53
7 40 69
7 41 44
7 41 46
7 41 48
7 41 50
7 41 51
7 41 53
7 41 55
7 41 57
7 41 59
7 41 61
7 41 63
7 41 66
7 41 68
7 41 69
7 41 72
7 41 74
7 41 76
7 41 78
7 46 50
7 48 69
7 50 51
7 50 53
7 50 69
7 51 53
7 51 61
7 51 66
7 51 68
7 51 69
7 53 63
7 53 69
7 55 69
7 59 69
7 63 69
7 66 69
7 68 69
7 69 76
8 9 10
8 9 12
8 9 13
8 9 14
8 9 15
8 9 16
8 9 17
8 9 18
8 9 19
8 9 21
8 9 22
8 9 23
8 9 25
8 9 26
8 9 29
8 9 31
8 9 33
8 9 34
8 9 35
8 9 36
8 9 37
8 9 38
8 9 39
8 9 40
8 9 41
8 9 44
8 9 46
8 9 48
8 9 50
8 9 51
8 9 53
8 9 55
8 9 57
8 9 59
8 9 61
8 9 63
8 9 66
8 9 68
8 9 69
8 9 72
8 9 74
8 9 76
8 9 78
8 10 12
8 10 13
8 10 15
8 10 22
8 10 25
8 10 26
8 10 33
8 10 34
8 10 36
8 10 37
8 10 40
8 10 46
8 10 50
8 10 51
8 10 63
8 10 69
8 12 13
8 12 14
8 12 15
8 12 16
8 12 17
8 12 18
8 12 19
8 12 21
8 12 22
8 12 23
8 12 25
8 12 26
8 12 29
8 12 31
8 12 33
8 12 34
8 12 35
8 12 36
8 12 37
8 12 38
8 12 39
8 12 40
8 12 41
8 12 44
8 12 46
8 12 48
8 12 50
8 12 51
8 12 53
8 12 55
8 12 57
8 12 59
8 12 61
8 12 63
8 12 66
8 12 68
8 12 69
8 12 72
8 12 74
8 12 76
8 12 78
8 13 14
8 13 15
8 13 16
8 13 17
8 13 18
8 13 19
8 13 21
8 13 22
8 13 23
8 13 25
8 13 26
8 13 29
8 13 31
8 13 33
8 13 34
8 13 35
8 13 36
8 13 37
8 13 38
8 13 39
8 13 40
8 13 41
8 13 44
8 13 46
8 13 48
8 13 50
8 13 51
8 13 53
8 13 55
8 13 57
8 13 59
8 13 61
8 13 63
8 13 66
8 13 68
8 13 69
8 13 72
8 13 74
8 13 76
8 13 78
8 14 22
8 14 25
8 14 26
8 14 33
8 14 34
8 14 36
8 14 37
8 14 38
8 14 40
8 14 46
8 14 50
8 14 51
8 14 63
8 14 69
8 15 17
8 15 18
8 15 22
8 15 23
8 15 25
8 15 26
8 15 33
8 15 34
8 15 36
8 15 37
8 15 39
8 15 40
8 15 46
8 15 50
8 15 51
8 15 53
8 15 55
8 15 63
8 15 68
8 15 69
8 15 76
8 16 17
8 16 22
8 16 25
8 16 26
8 16 33
8 16 34
8 16 36
8 16 37
8 16 40
8 16 46
8 16 50
8 16 51
8 16 63
8 16 69
8 17 22
8 17 23
8 17 25
8 17 26
8 17 33
8 17 34
8 17 36
8 17 37
8 17 39
8 17 40
8 17 46
8 17 50
8 17 51
8 17 53
8 17 55
8 17 63
8 17 68
8 17 69
8 17 76
8 18 22
8 18 25
8 18 26
8 18 33
8 18 34
8 18 36
8 18 37
8 18 38
8 18 40
8 18 46
8 18 50
8 18 51
8 18 63
8 18 69
8 19 22
8 19 25
8 19 26
8 19 33
8 19 34
8 19 36
8 19 37
8 19 40
8 19 46
8 19 50
8 19 51
8 19 63
8 19 69
8 21 22
8 21 23
8 21 25
8 21 26
8 21 33
8 21 34
8 21 36
8 21 37
8 21 38
8 21 39
8 21 40
8 21 46
8 21 50
8 21 51
8 21 53
8 21 63
8 21 69
8 22 23
8 22 25
8 22 26
8 22 29
8 22 31
8 22 33
8 22 34
8 22 35
8 22 36
8 22 37
8 22 38
8 22 39
8 22 40
8 22 41
8 22 44
8 22 46
8 22 48
8 22 50
8 22 51
8 22 53
8 22 55
8 22 57
8 22 59
8 22 61
8 22 63
8 22 66
8 22 68
8 22 69
8 22 72
8 22 74
8 22 76
8 22 78
8 23 25
8 23 26
8 23 33
8 23 34
8 23 35
8 23 36
8 23 37
8 23 39
8 23 40
8 23 41
8 23 46
8 23 50
8 23 51
8 23 63
8 23 66
8 23 69
8 25 26
8 25 29
8 25 31
8 25 33
8 25 34
8 25 35
8 25 36
8 25 37
8 25 38
8 25 39
8 25 40
8 25 41
8 25 44
8 25 46
8 25 48
8 25 50
8 25 51
8 25 53
8 25 55
8 25 57
8 25 59
8 25 61
8 25 63
8 25 66
8 25 68
8 25 69
8 25 72
8 25 74
8 25 76
8 25 78
8 26 29
8 26 31
8 26 33
8 26 34
8 26 35
8 26 36
8 26 37
8 26 38
8 26 39
8 26 40
8 26 41
8 26 44
8 26 46
8 26 48
8 26 50
8 26 51
8 26 53
8 26 55
8 26 57
8 26 59
8 26 61
8 26 63
8 26 66
8 26 68
8 26 69
8 26 72
8 26 74
8 26 76
8 26 78
8 29 33
8 29 34
8 29 36
8 29 37
8 29 40
8 29 46
8 29 50
8 29 51
8 29 63
8 29 69
8 31 33
8 31 34
8 31 36
8 31 37
8 31 40
8 31 46
8 31 50
8 31 51
8 31 63
8 31 69
8 33 34
8 33 35
8 33 36
8 33 37
8 33 38
8 33 39
8 33 40
8 33 41
8 33 44
8 33 46
8 33 48
8 33 50
8 33 51
8 33 53
8 33 55
8 33 57
8 33 59
8 33 61
8 33 63
8 33 66
8 33 68
8 33 69
8 33 72
8 33 74
8 33 76
8 33 78
8 34 35
8 34 36
8 34 37
8 34 38
8 34 39
8 34 40
8 34 41
8 34 44
8 34 46
8 34 48
8 34 50
8 34 51
8 34 53
8 34 55
8 34 57
8 34 59
8 34 61
8 34 63
8 34 66
8 34 68
8 34 69
8 34 72
8 34 74
8 34 76
8 34 78
8 35 36
8 35 37
8 35 38
8 35 39
8 35 40
8 35 41
8 35 46
8 35 50
8 35 51
8 35 53
8 35 63
8 35 69
8 36 37
8 36 38
8 36 39
8 36 40
8 36 41
8 36 44
8 36 46
8 36 48
8 36 50
8 36 51
8 36 53
8 36 55
8 36 57
8 36 59
8 36 61
8 36 63
8 36 66
8 36 68
8 36 69
8 36 72
8 36 74
8 36 76
8 36 78
8 37 38
8 37 39
8 37 40
8 37 41
8 37 44
8 37 46
8 37 48
8 37 50
8 37 51
8 37 53
8 37 55
8 37 57
8 37 59
8 37 61
8 37 63
8 37 66
8 37 68
8 37 69
8 37 72
8 37 74
8 37 76
8 37 78
8 38 39
8 38 40
8 38 41
8 38 46
8 38 50
8 38 51
8 38 53
8 38 63
8 38 68
8 38 69
8 39 40
8 39 46
8 39 50
8 39 51
8 39 53
8 39 63
8 39 69
8 40 41
8 40 44
8 40 46
8 40 48
8 40 50
8 40 51
8 40 53
8 40 55
8 40 57
8 40 59
8 40 61
8 40 63
8 40 66
8 40 68
8 40 69
8 40 72
8 40 74
8 40 76
8 40 78
8 41 46
8 41 48
8 41 50
8 41 51
8 41 53
8 41 63
8 41 69
8 41 76
8 44 46
8 44 50
8 44 51
8 44 63
8 44 69
8 46 48
8 46 50
8 46 51
8 46 53
8 46 55
8 46 57
8 46 59
8 46 61
8 46 63
8 46 66
8 46 68
8 46 69
8 46 72
8 46 74
8 46 76
8 46 78
8 48 50
8 48 51
8 48 63
8 48 69
8 50 51
8 50 53
8 50 55
8 50 57
8 50 59
8 50 61
8 50 63
8 50 66
8 50 68
8 50 69
8 50 72
8 50 74
8 50 76
8 50 78
8 51 53
8 51 55
8 51 57
8 51 59
8 51 61
8 51 63
8 51 66
8 51 68
8 51 69
8 51 72
8 51 74
8 51 76
8 51 78
8 53 63
8 53 69
8 55 63
8 55 69
8 57 63
8 57 69
8 59 63
8 59 69
8 61 63
8 61 69
8 63 66
8 63 68
8 63 69
8 63 72
8 63 74
8 63 76
8 63 78
8 66 69
8 68 69
8 69 72
8 69 74
8 69 76
8 69 78
9 10 12
9 10 13
9 10 14
9 10 15
9 10 16
9 10 17
9 10 18
9 10 19
9 10 21
9 10 22
9 10 23
9 10 25
9 10 26
9 10 29
9 10 31
9 10 33
9 10 34
9 10 35
9 10 36
9 10 37
9 10 38
9 10 39
9 10 40
9 10 41
9 10 44
9 10 46
9 10 48
9 10 50
9 10 51
9 10 53
9 10 55
9 10 57
9 10 59
9 10 61
9 10 63
9 10 66
9 10 68
9 10 69
9 10 72
9 10 74
9 10 76
9 10 78
9 12 13
9 12 14
9 12 15
9 12 16
9 12 17
9 12 18
9 12 19
9 12 21
9 12 22
9 12 23
9 12 25
9 12 26
9 12 29
9 12 31
9 12 33
9 12 34
9 12 35
9 12 36
9 12 37
9 12 38
9 12 39
9 12 40
9 12 41
9 12 44
9 12 46
9 12 48
9 12 50
9 12 51
9 12 53
9 12 55
9 12 57
9 12 59
9 12 61
9 12 63
9 12 66
9 12 68
9 12 69
9 12 72
9 12 74
9 12 76
9 12 78
9 13 14
9 13 15
9 13 16
9 13 17
9 13 18
9 13 19
9 13 21
9 13 22
9 13 23
9 13 25
9 13 26
9 13 29
9 13 31
9 13 33
9 13 34
9 13 35
9 13 36
9 13 37
9 13 38
9 13 39
9 13 40
9 13 41
9 13 44
9 13 46
9 13 48
9 13 50
9 13 51
9 13 53
9 13 55
9 13 57
9 13 59
9 13 61
9 13 63
9 13 66
9 13 68
9 13 69
9 13 72
9 13 74
9 13 76
9 13 78
9 14 15
9 14 17
9 14 22
9 14 23
9 14 25
9 14 26
9 14 33
9 14 34
9 14 35
9 14 36
9 14 38
9 14 50
9 14 51
9 14 53
9 14 63
9 14 66
9 14 76
9 15 16
9 15 17
9 15 18
9 15 19
9 15 21
9 15 22
9 15 23
9 15 25
9 15 26
9 15 29
9 15 31
9 15 33
9 15 34
9 15 35
9 15 36
9 15 37
9 15 38
9 15 39
9 15 40
9 15 41
9 15 44
9 15 46
9 15 48
9 15 50
9 15 51
9 15 53
9 15 55
9 15 57
9 15 59
9 15 61
9 15 63
9 15 66
9 15 68
9 15 69
9 15 72
9 15 74
9 15 76
9 15 78
9 16 17
9 16 22
9 16 23
9 16 25
9 16 26
9 16 33
9 16 34
9 16 35
9 16 36
9 16 50
9 16 51
9 16 53
9 16 63
9 16 66
9 16 69
9 16 76
9 17 18
9 17 19
9 17 21
9 17 22
9 17 23
9 17 25
9 17 26
9 17 29
9 17 31
9 17 33
9 17 34
9 17 35
9 17 36
9 17 37
9 17 38
9 17 39
9 17 40
9 17 41
9 17 44
9 17 46
9 17 48
9 17 50
9 17 51
9 17 53
9 17 55
9 17 57
9 17 59
9 17 61
9 17 63
9 17 66
9 17 68
9 17 69
9 17 72
9 17 74
9 17 76
9 17 78
9 18 22
9 18 23
9 18 25
9 18 26
9 18 33
9 18 34
9 18 35
9 18 36
9 18 38
9 18 50
9 18 51
9 18 53
9 18 63
9 18 66
9 18 69
9 18 76
9 19 22
9 19 23
9 19 25
9 19 26
9 19 33
9 19 34
9 19 35
9 19 36
9 19 50
9 19 51
9 19 53
9 19 63
9 19 66
9 19 69
9 19 76
9 21 22
9 21 23
9 21 25
9 21 26
9 21 33
9 21 34
9 21 35
9 21 36
9 21 38
9 21 39
9 21 50
9 21 51
9 21 53
9 21 63
9 21 66
9 21 69
9 21 76
9 22 23
9 22 25
9 22 26
9 22 29
9 22 31
9 22 33
9 22 34
9 22 35
9 22 36
9 22 37
9 22 38
9 22 39
9 22 40
9 22 41
9 22 44
9 22 46
9 22 48
9 22 50
9 22 51
9 22 53
9 22 55
9 22 57
9 22 59
9 22 61
9 22 63
9 22 66
9 22 68
9 22 69
9 22 72
9 22 74
9 22 76
9 22 78
9 23 25
9 23 26
9 23 29
9 23 31
9 23 33
9 23 34
9 23 35
9 23 36
9 23 37
9 23 38
9 23 39
9 23 40
9 23 41
9 23 44
9 23 46
9 23 48
9 23 50
9 23 51
9 23 53
9 23 55
9 23 57
9 23 59
9 23 61
9 23 63
9 23 66
9 23 68
9 23 69
9 23 72
9 23 74
9 23 76
9 23 78
9 25 26
9 25 29
9 25 31
9 25 33
9 25 34
9 25 35
9 25 36
9 25 37
9 25 38
9 25 39
9 25 40
9 25 41
9 25 44
9 25 46
9 25 48
9 25 50
9 25 51
9 25 53
9 25 55
9 25 57
9 25 59
9 25 61
9 25 63
9 25 66
9 25 68
9 25 69
9 25 72
9 25 74
9 25 76
9 25 78
9 26 29
9 26 31
9 26 33
9 26 34
9 26 35
9 26 36
9 26 37
9 26 38
9 26 39
9 26 40
9 26 41
9 26 44
9 26 46
9 26 48
9 26 50
9 26 51
9 26 53
9 26 55
9 26 57
9 26 59
9 26 61
9 26 63
9 26 66
9 26 68
9 26 69
9 26 72
9 26 74
9 26 76
9 26 78
9 29 33
9 29 34
9 29 35
9 29 36
9 29 50
9 29 51
9 29 53
9 29 63
9 29 66
9 29 76
9 31 33
9 31 34
9 31 35
9 31 36
9 31 50
9 31 51
9 31 53
9 31 63
9 31 66
9 31 76
9 33 34
9 33 35
9 33 36
9 33 37
9 33 38
9 33 39
9 33 40
9 33 41
9 33 44
9 33 46
9 33 48
9 33 50
9 33 51
9 33 53
9 33 55
9 33 57
9 33 59
9 33 61
9 33 63
9 33 66
9 33 68
9 33 69
9 33 72
9 33 74
9 33 76
9 33 78
9 34 35
9 34 36
9 34 37
9 34 38
9 34 39
9 34 40
9 34 41
9 34 44
9 34 46
9 34 48
9 34 50
9 34 51
9 34 53
9 34 55
9 34 57
9 34 59
9 34 61
9 34 63
9 34 66
9 34 68
9 34 69
9 34 72
9 34 74
9 34 76
9 34 78
9 35 36
9 35 37
9 35 38
9 35 39
9 35 40
9 35 41
9 35 44
9 35 46
9 35 48
9 35 50
9 35 51
9 35 53
9 35 55
9 35 57
9 35 59
9 35 61
9 35 63
9 35 66
9 35 68
9 35 69
9 35 72
9 35 74
9 35 76
9 35 78
9 36 37
9 36 38
9 36 39
9 36 40
9 36 41
9 36 44
9 36 46
9 36 48
9 36 50
9 36 51
9 36 53
9 36 55
9 36 57
9 36 59
9 36 61
9 36 63
9 36 66
9 36 68
9 36 69
9 36 72
9 36 74
9 36 76
9 36 78
9 37 41
9 37 50
9 37 51
9 37 53
9 37 63
9 37 66
9 37 69
9 37 76
9 38 39
9 38 41
9 38 50
9 38 51
9 38 53
9 38 63
9 38 66
9 38 68
9 38 69
9 38 76
9 39 46
9 39 50
9 39 51
9 39 53
9 39 63
9 39 66
9 39 69
9 39 76
9 40 50
9 40 51
9 40 53
9 40 63
9 40 66
9 40 69
9 40 76
9 41 48
9 41 50
9 41 51
9 41 53
9 41 63
9 41 66
9 41 69
9 41 76
9 44 50
9 44 51
9 44 53
9 44 63
9 44 66
9 44 76
9 46 50
9 46 51
9 46 53
9 46 63
9 46 66
9 46 76
9 48 50
9 48 51
9 48 53
9 48 63
9 48 66
9 48 69
9 48 76
9 50 51
9 50 53
9 50 55
9 50 57
9 50 59
9 50 61
9 50 63
9 50 66
9 50 68
9 50 69
9 50 72
9 50 74
9 50 76
9 50 78
9 51 53
9 51 55
9 51 57
9 51 59
9 51 61
9 51 63
9 51 66
9 51 68
9 51 69
9 51 72
9 51 74
9 51 76
9 51 78
9 53 55
9 53 57
9 53 59
9 53 61
9 53 63
9 53 66
9 53 68
9 53 69
9 53 72
9 53 74
9 53 76
9 53 78
9 55 63
9 55 66
9 55 69
9 55 76
9 57 63
9 57 66
9 57 76
9 59 63
9 59 66
9 59 69
9 59 76
9 61 63
9 61 66
9 61 76
9 63 66
9 63 68
9 63 69
9 63 72
9 63 74
9 63 76
9 63 78
9 66 68
9 66 69
9 66 72
9 66 74
9 66 76
9 66 78
9 68 69
9 68 76
9 69 76
9 72 76
9 74 76
9 76 78
10 12 15
10 12 17
10 12 34
10 12 36
10 12 69
10 13 15
10 13 17
10 13 22
10 13 23
10 13 33
10 13 34
10 13 35
10 13 36
10 13 37
10 13 38
10 13 50
10 13 51
10 13 53
10 13 66
10 13 69
10 14 15
10 14 34
10 14 36
10 14 38
10 14 69
10 15 16
10 15 17
10 15 18
10 15 19
10 15 21
10 15 22
10 15 23
10 15 25
10 15 26
10 15 29
10 15 31
10 15 33
10 15 34
10 15 35
10 15 36
10 15 37
10 15 38
10 15 39
10 15 40
10 15 41
10 15 44
10 15 46
10 15 48
10 15 50
10 15 51
10 15 53
10 15 55
10 15 57
10 15 59
10 15 61
10 15 63
10 15 66
10 15 68
10 15 69
10 15 72
10 15 74
10 15 76
10 15 78
10 16 17
10 16 34
10 16 36
10 16 69
10 17 22
10 17 23
10 17 25
10 17 26
10 17 33
10 17 34
10 17 36
10 17 39
10 17 40
10 17 53
10 17 55
10 17 68
10 17 69
10 17 76
10 18 34
10 18 36
10 18 38
10 18 51
10 18 63
10 18 69
10 19 22
10 19 25
10 19 34
10 19 36
10 19 69
10 21 22
10 21 23
10 21 34
10 21 36
10 21 38
10 21 39
10 21 50
10 21 51
10 21 53
10 21 69
10 22 25
10 22 26
10 22 33
10 22 34
10 22 35
10 22 36
10 22 37
10 22 38
10 22 39
10 22 40
10 22 41
10 22 50
10 22 51
10 22 53
10 22 63
10 22 69
10 23 26
10 23 34
10 23 35
10 23 36
10 23 37
10 23 39
10 23 41
10 23 50
10 23 51
10 23 63
10 23 66
10 23 69
10 25 33
10 25 34
10 25 35
10 25 36
10 25 37
10 25 38
10 25 39
10 25 40
10 25 41
10 25 50
10 25 51
10 25 53
10 25 63
10 25 68
10 25 69
10 26 34
10 26 36
10 26 37
10 26 38
10 26 39
10 26 40
10 26 41
10 26 50
10 26 51
10 26 53
10 26 63
10 26 66
10 26 68
10 26 69
10 26 76
10 29 34
10 29 36
10 29 69
10 31 34
10 31 36
10 31 69
10 33 34
10 33 35
10 33 36
10 33 38
10 33 50
10 33 51
10 33 63
10 33 69
10 34 35
10 34 36
10 34 37
10 34 38
10 34 39
10 34 40
10 34 41
10 34 44
10 34 46
10 34 48
10 34 50
10 34 51
10 34 53
10 34 55
10 34 57
10 34 59
10 34 61
10 34 63
10 34 66
10 34 68
10 34 69
10 34 72
10 34 74
10 34 76
10 34 78
10 35 36
10 35 38
10 35 39
10 35 40
10 35 41
10 35 50
10 35 51
10 35 53
10 35 63
10 35 69
10 36 37
10 36 38
10 36 39
10 36 40
10 36 41
10 36 44
10 36 46
10 36 48
10 36 50
10 36 51
10 36 53
10 36 55
10 36 57
10 36 59
10 36 61
10 36 63
10 36 66
10 36 68
10 36 69
10 36 72
10 36 74
10 36 76
10 36 78
10 37 41
10 37 53
10 37 69
10 38 39
10 38 41
10 38 50
10 38 51
10 38 53
10 38 68
10 38 69
10 39 46
10 39 50
10 39 51
10 39 53
10 39 63
10 39 69
10 40 51
10 40 53
10 40 69
10 41 48
10 41 50
10 41 51
10 41 53
10 41 63
10 41 69
10 41 76
10 44 69
10 46 50
10 46 69
10 48 69
10 50 51
10 50 53
10 50 69
10 51 53
10 51 61
10 51 66
10 51 68
10 51 69
10 53 63
10 53 69
10 55 69
10 57 69
10 59 69
10 61 69
10 63 69
10 66 69
10 68 69
10 69 72
10 69 74
10 69 76
10 69 78
12 13 15
12 13 17
12 13 22
12 13 23
12 13 33
12 13 34
12 13 35
12 13 36
12 13 37
12 13 38
12 13 50
12 13 51
12 13 53
12 13 66
12 13 69
12 14 17
12 14 38
12 15 17
12 15 18
12 15 22
12 15 23
12 15 25
12 15 26
12 15 33
12 15 36
12 15 39
12 15 40
12 15 53
12 15 55
12 15 68
12 15 69
12 15 76
12 16 17
12 16 69
12 17 18
12 17 19
12 17 21
12 17 22
12 17 23
12 17 25
12 17 26
12 17 29
12 17 31
12 17 33
12 17 34
12 17 35
12 17 36
12 17 37
12 17 38
12 17 39
12 17 40
12 17 41
12 17 44
12 17 46
12 17 48
12 17 50
12 17 51
12 17 53
12 17 55
12 17 57
12 17 59
12 17 61
12 17 63
12 17 66
12 17 68
12 17 69
12 17 72
12 17 74
12 17 76
12 17 78
12 18 34
12 18 38
12 18 51
12 18 63
12 18 69
12 19 22
12 19 25
12 19 36
12 19 69
12 21 22
12 21 23
12 21 34
12 21 38
12 21 39
12 21 50
12 21 51
12 21 53
12 21 69
12 22 25
12 22 26
12 22 33
12 22 34
12 22 35
12 22 36
12 22 37
12 22 38
12 22 39
12 22 40
12 22 41
12 22 50
12 22 51
12 22 53
12 22 63
12 22 69
12 23 26
12 23 34
12 23 35
12 23 36
12 23 37
12 23 39
12 23 41
12 23 50
12 23 51
12 23 63
12 23 66
12 23 69
12 25 33
12 25 34
12 25 35
12 25 36
12 25 37
12 25 38
12 25 39
12 25 40
12 25 41
12 25 50
12 25 51
12 25 53
12 25 63
12 25 68
12 25 69
12 26 34
12 26 36
12 26 37
12 26 38
12 26 39
12 26 40
12 26 41
12 26 50
12 26 51
12 26 53
12 26 63
12 26 66
12 26 68
12 26 69
12 26 76
12 33 34
12 33 35
12 33 36
12 33 38
12 33 50
12 33 51
12 33 63
12 33 69
12 34 35
12 34 36
12 34 37
12 34 38
12 34 39
12 34 40
12 34 41
12 34 50
12 34 51
12 34 53
12 34 55
12 34 57
12 34 66
12 34 68
12 34 69
12 34 72
12 35 36
12 35 38
12 35 39
12 35 40
12 35 41
12 35 50
12 35 51
12 35 53
12 35 63
12 35 69
12 36 38
12 36 39
12 36 40
12 36 41
12 36 50
12 36 51
12 36 53
12 36 63
12 36 69
12 36 76
12 37 41
12 37 53
12 37 69
12 38 39
12 38 41
12 38 50
12 38 51
12 38 53
12 38 68
12 38 69
12 39 46
12 39 50
12 39 51
12 39 53
12 39 63
12 39 69
12 40 51
12 40 53
12 40 69
12 41 48
12 41 50
12 41 51
12 41 53
12 41 63
12 41 69
12 41 76
12 46 50
12 48 69
12 50 51
12 50 53
12 50 69
12 51 53
12 51 61
12 51 66
12 51 68
12 51 69
12 53 63
12 53 69
12 55 69
12 59 69
12 63 69
12 66 69
12 68 69
12 69 76
13 14 15
13 14 17
13 14 22
13 14 23
13 14 33
13 14 34
13 14 35
13 14 36
13 14 37
13 14 38
13 14 50
13 14 51
13 14 53
13 14 66
13 14 69
13 15 16
13 15 17
13 15 18
13 15 19
13 15 21
13 15 22
13 15 23
13 15 25
13 15 26
13 15 29
13 15 31
13 15 33
13 15 34
13 15 35
13 15 36
13 15 37
13 15 38
13 15 39
13 15 40
13 15 41
13 15 44
13 15 46
13 15 48
13 15 50
13 15 51
13 15 53
13 15 55
13 15 57
13 15 59
13 15 61
13 15 63
13 15 66
13 15 68
13 15 69
13 15 72
13 15 74
13 15 76
13 15 78
13 16 17
13 16 22
13 16 23
13 16 33
13 16 34
13 16 35
13 16 36
13 16 37
13 16 38
13 16 50
13 16 51
13 16 53
13 16 66
13 16 69
13 17 18
13 17 19
13 17 21
13 17 22
13 17 23
13 17 25
13 17 26
13 17 29
13 17 31
13 17 33
13 17 34
13 17 35
13 17 36
13 17 37
13 17 38
13 17 39
13 17 40
13 17 41
13 17 44
13 17 46
13 17 48
13 17 50
13 17 51
13 17 53
13 17 55
13 17 57
13 17 59
13 17 61
13 17 63
13 17 66
13 17 68
13 17 69
13 17 72
13 17 74
13 17 76
13 17 78
13 18 22
13 18 23
13 18 33
13 18 34
13 18 35
13 18 36
13 18 37
13 18 38
13 18 50
13 18 51
13 18 53
13 18 63
13 18 66
13 18 69
13 19 22
13 19 23
13 19 25
13 19 33
13 19 34
13 19 35
13 19 36
13 19 37
13 19 38
13 19 50
13 19 51
13 19 53
13 19 66
13 19 69
13 21 22
13 21 23
13 21 33
13 21 34
13 21 35
13 21 36
13 21 37
13 21 38
13 21 39
13 21 50
13 21 51
13 21 53
13 21 66
13 21 69
13 22 23
13 22 25
13 22 26
13 22 29
13 22 31
13 22 33
13 22 34
13 22 35
13 22 36
13 22 37
13 22 38
13 22 39
13 22 40
13 22 41
13 22 44
13 22 46
13 22 48
13 22 50
13 22 51
13 22 53
13 22 55
13 22 57
13 22 59
13 22 61
13 22 63
13 22 66
13 22 68
13 22 69
13 22 72
13 22 74
13 22 76
13 22 78
13 23 25
13 23 26
13 23 29
13 23 31
13 23 33
13 23 34
13 23 35
13 23 36
13 23 37
13 23 38
13 23 39
13 23 40
13 23 41
13 23 44
13 23 46
13 23 48
13 23 50
13 23 51
13 23 53
13 23 55
13 23 57
13 23 59
13 23 61
13 23 63
13 23 66
13 23 68
13 23 69
13 23 72
13 23 74
13 23 76
13 23 78
13 25 33
13 25 34
13 25 35
13 25 36
13 25 37
13 25 38
13 25 39
13 25 40
13 25 41
13 25 50
13 25 51
13 25 53
13 25 63
13 25 66
13 25 68
13 25 69
13 26 33
13 26 34
13 26 35
13 26 36
13 26 37
13 26 38
13 26 39
13 26 40
13 26 41
13 26 50
13 26 51
13 26 53
13 26 63
13 26 66
13 26 68
13 26 69
13 26 76
13 29 33
13 29 34
13 29 35
13 29 36
13 29 37
13 29 38
13 29 50
13 29 51
13 29 53
13 29 66
13 29 69
13 31 33
13 31 34
13 31 35
13 31 36
13 31 37
13 31 38
13 31 50
13 31 51
13 31 53
13 31 66
13 31 69
13 33 34
13 33 35
13 33 36
13 33 37
13 33 38
13 33 39
13 33 40
13 33 41
13 33 44
13 33 46
13 33 48
13 33 50
13 33 51
13 33 53
13 33 55
13 33 57
13 33 59
13 33 61
13 33 63
13 33 66
13 33 68
13 33 69
13 33 72
13 33 74
13 33 76
13 33 78
13 34 35
13 34 36
13 34 37
13 34 38
13 34 39
13 34 40
13 34 41
13 34 44
13 34 46
13 34 48
13 34 50
13 34 51
13 34 53
13 34 55
13 34 57
13 34 59
13 34 61
13 34 63
13 34 66
13 34 68
13 34 69
13 34 72
13 34 74
13 34 76
13 34 78
13 35 36
13 35 37
